,p_id,name,price,colour,brand_name,ratingCount,avg_rating,brand_id
0,1518329.0,Dupatta Bazaar White Embroidered Chiffon Dupatta,899.0,White,dupatta bazaar,1321.0,4.548826646,242
1,10711448.0,Dupatta Bazaar Women White Solid Dupatta,599.0,White,dupatta bazaar,1531.0,4.536250816,242
2,14964708.0,Dupatta Bazaar Orange & Green Dyed Art Silk Bandhani Dupatta,899.0,Orange,dupatta bazaar,30.0,4.366666667,242
3,13552234.0,Dupatta Bazaar Black Solid Dupatta,599.0,Black,dupatta bazaar,232.0,4.547413793,242
4,17663032.0,Dupatta Bazaar Women's Solid Orange Dupatta,599.0,Orange,dupatta bazaar,184.47941042394774,4.101225865898192,242
5,12866574.0,Dupatta Bazaar Maroon Solid Dupatta,699.0,Maroon,dupatta bazaar,118.0,4.245762712,242
6,17662986.0,Dupatta Bazaar Green Striped Tie and Dye Dupatta,999.0,Green,dupatta bazaar,184.47941042394774,4.101225865898192,242
7,15514526.0,Dupatta Bazaar Navy Blue Embroidered Dupatta with Mirror Work,999.0,Navy Blue,dupatta bazaar,41.0,4.536585366,242
8,14447434.0,Dupatta Bazaar White Ethnic Motifs Embroidered Dupatta,999.0,White,dupatta bazaar,47.0,4.382978723,242
9,13041774.0,Dupatta Bazaar Women Pink & Off-White Striped Leheriya Dupatta,1399.0,Pink,dupatta bazaar,184.47941042394774,4.101225865898192,242
10,10588018.0,Dupatta Bazaar White Dyed Dupatta,499.0,White,dupatta bazaar,154.0,4.415584416,242
11,14447530.0,Dupatta Bazaar Pink & Gold-Toned Woven Design Banarasi Pure Silk Dupatta,1499.0,Pink,dupatta bazaar,12.0,4.0,242
12,17663034.0,Dupatta Bazaar Off White & Gold-Toned Embroidered Dupatta,999.0,Off White,dupatta bazaar,7.0,4.571428571,242
13,996728.0,Dupatta Bazaar Beige Silk Dupatta,599.0,Beige,dupatta bazaar,173.0,4.098265896,242
14,14160408.0,Dupatta Bazaar Silver-Toned Solid Dupatta,899.0,Silver,dupatta bazaar,12.0,4.666666667,242
15,10487070.0,Dupatta Bazaar Off-White Solid Dupatta,599.0,Off White,dupatta bazaar,59.0,4.084745763,242
16,18652504.0,Dupatta Bazaar Yellow & Pink Embroidered Dupatta with Thread Work,6999.0,Yellow,dupatta bazaar,184.47941042394774,4.101225865898192,242
17,14160340.0,Dupatta Bazaar White Embroidered Chiffon Dupatta,999.0,White,dupatta bazaar,15.0,4.133333333,242
18,12866552.0,Dupatta Bazaar Orange Solid Dupatta,699.0,Orange,dupatta bazaar,21.0,4.19047619,242
19,17662850.0,Dupatta Bazaar Gold-Toned Embroidered Dupatta with Gotta Patti,999.0,Gold,dupatta bazaar,9.0,4.0,242
20,17662820.0,Dupatta Bazaar Maroon Dupatta,599.0,Maroon,dupatta bazaar,184.47941042394774,4.101225865898192,242
21,996729.0,Dupatta Bazaar White Silk Dupatta,599.0,White,dupatta bazaar,33.0,4.181818182,242
22,12047844.0,Dupatta Bazaar Beige & Gold-Coloured Embellished Dupatta,799.0,Beige,dupatta bazaar,207.0,3.739130435,242
23,15043152.0,Dupatta Bazaar Maroon & Black Ethnic Motifs Block Printed Dupatta,3499.0,Maroon,dupatta bazaar,9.0,4.555555556,242
24,17662882.0,Dupatta Bazaar Red Woven Design Dupatta with Sequinned Detail,999.0,Red,dupatta bazaar,184.47941042394774,4.101225865898192,242
25,10358133.0,Dupatta Bazaar Red & Gold-Coloured Woven Design Dupatta,699.0,Red,dupatta bazaar,51.0,4.37254902,242
26,18207362.0,Dupatta Bazaar Black Linen Dupatta,899.0,Black,dupatta bazaar,184.47941042394774,4.101225865898192,242
27,18207274.0,Dupatta Bazaar Pink & Gold-Toned Ethnic Motifs Printed Art Silk Dupatta,899.0,Pink,dupatta bazaar,184.47941042394774,4.101225865898192,242
28,17662918.0,Dupatta Bazaar White & Gold-Toned Embroidered Net Dupatta,999.0,White,dupatta bazaar,5.0,4.2,242
29,18068014.0,Dupatta Bazaar Women Red Embroidered Chiffon Dupatta,799.0,Red,dupatta bazaar,184.47941042394774,4.101225865898192,242
30,12967844.0,Dupatta Bazaar Black Embroidered Dupatta,899.0,Black,dupatta bazaar,18.0,4.444444444,242
31,1518333.0,Dupatta Bazaar White & Gold-Toned Embroidered & Embellished Chiffon Dupatta,899.0,White,dupatta bazaar,87.0,4.022988506,242
32,13552264.0,Dupatta Bazaar Pink & Gold-Toned Woven Design Dupatta,799.0,Pink,dupatta bazaar,16.0,3.3125,242
33,1852518.0,Dupatta Bazaar Red & Orange Silk Bandhani Print Dupatta,2399.0,Red,dupatta bazaar,11.0,3.727272727,242
34,18652572.0,Dupatta Bazaar Olive Green Printed Tie and Dye Dupatta,499.0,Olive,dupatta bazaar,5.0,4.4,242
35,18976780.0,Dupatta Bazaar Blue & Gold-Toned Woven Design Organza Dupatta,999.0,Blue,dupatta bazaar,184.47941042394774,4.101225865898192,242
36,10358153.0,Dupatta Bazaar White Solid Dupatta,599.0,White,dupatta bazaar,11.0,4.272727273,242
37,14160344.0,Dupatta Bazaar Olive Green Solid Organza Dupatta,599.0,Olive,dupatta bazaar,19.0,4.052631579,242
38,14447462.0,Dupatta Bazaar Green Ethnic Motifs Embroidered Dupatta with Mirror Work,999.0,Green,dupatta bazaar,18.0,4.666666667,242
39,12889076.0,Dupatta Bazaar Navy Blue Embroidered Dupatta,999.0,Navy Blue,dupatta bazaar,7.0,4.285714286,242
40,9260667.0,Dupatta Bazaar Beige & Pink Printed Dupatta,799.0,Beige,dupatta bazaar,35.0,4.285714286,242
41,17663042.0,Dupatta Bazaar Beige & White Kashmiri Embroidered Dupatta with Thread Work,2199.0,Beige,dupatta bazaar,184.47941042394774,4.101225865898192,242
42,17662996.0,Dupatta Bazaar Orange Solid Pure Cotton Dupatta,899.0,Orange,dupatta bazaar,184.47941042394774,4.101225865898192,242
43,14160382.0,Dupatta Bazaar Navy Blue & White Printed Bandhini Silk Dupatta,799.0,Navy Blue,dupatta bazaar,13.0,4.615384615,242
44,17662896.0,Dupatta Bazaar Fuchsia Ethnic Motifs Embroidered Dupatta,1999.0,Fuchsia,dupatta bazaar,184.47941042394774,4.101225865898192,242
45,12889112.0,Dupatta Bazaar Blue & White Printed Dupatta,799.0,Blue,dupatta bazaar,10.0,4.8,242
46,17545288.0,Dupatta Bazaar Beige & Black Ethnic Motifs Printed Dupatta,899.0,Beige,dupatta bazaar,14.0,4.357142857,242
47,17545302.0,Dupatta Bazaar Green & White Printed Art Silk Dupatta,899.0,Green,dupatta bazaar,184.47941042394774,4.101225865898192,242
48,18068038.0,Dupatta Bazaar Purple & Gold-Toned Dyed Leheriya Dupatta with Gotta Patti,1499.0,Purple,dupatta bazaar,184.47941042394774,4.101225865898192,242
49,17662860.0,Dupatta Bazaar Red & Gold-Toned Embroidered Dupatta with Gotta Patti,1399.0,Red,dupatta bazaar,184.47941042394774,4.101225865898192,242
50,11414708.0,Dupatta Bazaar Gold-Toned Embroidered Dupatta,1299.0,Gold,dupatta bazaar,13.0,4.615384615,242
51,13552284.0,Dupatta Bazaar Green Embroidered Dupatta,999.0,Green,dupatta bazaar,8.0,4.25,242
52,15038338.0,Dupatta Bazaar Turquoise Blue Embroidered Dupatta,1099.0,Turquoise Blue,dupatta bazaar,184.47941042394774,4.101225865898192,242
53,18207290.0,Dupatta Bazaar Green & Gold-Toned Ethnic Motifs Woven Design Dupatta with Zari,999.0,Green,dupatta bazaar,184.47941042394774,4.101225865898192,242
54,12967786.0,Dupatta Bazaar White Embroidered Dupatta,899.0,White,dupatta bazaar,29.0,3.862068966,242
55,15043266.0,Dupatta Bazaar Gold & Pink Embroidered Organza Dupatta with Sequined Detail,2499.0,Gold,dupatta bazaar,34.0,3.852941176,242
56,17662972.0,Dupatta Bazaar Sea Green Pure Cotton Dupatta,899.0,Sea Green,dupatta bazaar,184.47941042394774,4.101225865898192,242
57,17663018.0,Dupatta Bazaar Mustard Yellow Ethnic Motifs Woven Design Silk Dupatta,1199.0,Mustard,dupatta bazaar,184.47941042394774,4.101225865898192,242
58,17663008.0,Dupatta Bazaar Cream-Coloured & Gold-Toned Striped Pure Cotton Dupatta with Zari,899.0,Cream,dupatta bazaar,184.47941042394774,4.101225865898192,242
59,19171304.0,Dupatta Bazaar Women Pink & Cream-Coloured Ethnic Motifs Printed Art Silk Dupatta,899.0,Pink,dupatta bazaar,184.47941042394774,4.101225865898192,242
60,18273212.0,Dupatta Bazaar Cream-Coloured & Silver-Toned Embroidered Pure Cotton Dupatta,3499.0,Cream,dupatta bazaar,184.47941042394774,4.101225865898192,242
61,11497192.0,Dupatta Bazaar Black & Red Printed Dupatta,899.0,Black,dupatta bazaar,184.47941042394774,4.101225865898192,242
62,13616844.0,Dupatta Bazaar Grey & Beige Woven Design Dupatta,899.0,Grey,dupatta bazaar,7.0,4.714285714,242
63,12025092.0,Dupatta Bazaar Beige Striped Organza Dupatta,799.0,Beige,dupatta bazaar,4.0,4.5,242
64,17662984.0,Dupatta Bazaar Orange Ethnic Motifs Embroidered Zardozi Dupatta,1999.0,Orange,dupatta bazaar,184.47941042394774,4.101225865898192,242
65,10487098.0,Dupatta Bazaar White & Red Embroidered Mukaish Work Dupatta,1499.0,White,dupatta bazaar,184.47941042394774,4.101225865898192,242
66,12889038.0,Dupatta Bazaar Orange & Red Embroidered Dupatta,2499.0,Orange,dupatta bazaar,5.0,3.8,242
67,18976786.0,Dupatta Bazaar Beige & Red Embroidered Dupatta,2199.0,Beige,dupatta bazaar,184.47941042394774,4.101225865898192,242
68,6177369.0,Dupatta Bazaar Grey & Gold-Toned Embroidered Dupatta,1899.0,Grey,dupatta bazaar,184.47941042394774,4.101225865898192,242
69,17662834.0,Dupatta Bazaar White & Brown Paisley Embroidered Dupatta,2199.0,White,dupatta bazaar,184.47941042394774,4.101225865898192,242
70,14447532.0,Dupatta Bazaar Cream & Gold-Toned Lucknowi Net Dupatta with Chikankari,1599.0,Cream,dupatta bazaar,6.0,4.5,242
71,15043242.0,Dupatta Bazaar Pink & Grey Ethnic Motifs Embroidered Dupatta with Thread Work,1399.0,Pink,dupatta bazaar,184.47941042394774,4.101225865898192,242
72,15038324.0,Dupatta Bazaar White Ethnic Motifs Embroidered Pure Chiffon Dupatta with Thread Work,1399.0,White,dupatta bazaar,7.0,4.571428571,242
73,2452459.0,Dupatta Bazaar Cream-Coloured & Beige Embroidered Dupatta,899.0,Cream,dupatta bazaar,184.47941042394774,4.101225865898192,242
74,18273226.0,Dupatta Bazaar Green & White Ajrakh Printed Dupatta,1199.0,Green,dupatta bazaar,184.47941042394774,4.101225865898192,242
75,10487110.0,Dupatta Bazaar Women Black & White Bandhani Dyed Gotta Patti Dupatta,1299.0,Black,dupatta bazaar,4.0,4.0,242
76,15991910.0,Dupatta Bazaar Black & Gold-Toned Embroidered Dupatta with Gotta Patti,1199.0,Black,dupatta bazaar,8.0,4.375,242
77,14447490.0,Dupatta Bazaar Beige & White Ethnic Motifs Embroidered Dupatta with Mirror Work,999.0,Beige,dupatta bazaar,184.47941042394774,4.101225865898192,242
78,1442725.0,Dupatta Bazaar Magenta Phulkari Embroidered Dupatta,1199.0,Magenta,dupatta bazaar,184.47941042394774,4.101225865898192,242
79,15991956.0,Dupatta Bazaar Brown & Gold-Toned Embroidered Dupatta with Gotta Patti,1199.0,Brown,dupatta bazaar,184.47941042394774,4.101225865898192,242
80,15043258.0,Dupatta Bazaar Sea Green & White Embroidered Dupatta with Sequinned,1099.0,Sea Green,dupatta bazaar,184.47941042394774,4.101225865898192,242
81,2170210.0,Dupatta Bazaar Cream-Coloured Chikankari Embroidered Dupatta,1599.0,Cream,dupatta bazaar,184.47941042394774,4.101225865898192,242
82,15043252.0,Dupatta Bazaar Grey & Silver Ethnic Motifs Embroidered Dupatta with Zari Detail,1399.0,Grey,dupatta bazaar,5.0,4.0,242
83,18652526.0,Dupatta Bazaar Peach-Coloured & Gold-Toned Ethnic Motifs Printed Khari Print Dupatta,1299.0,Peach,dupatta bazaar,184.47941042394774,4.101225865898192,242
84,11631678.0,Dupatta Bazaar Yellow & White Embroidered Net Dupatta,1099.0,Yellow,dupatta bazaar,13.0,4.461538462,242
85,12967812.0,Dupatta Bazaar Black Printed Kalamkari Dupatta,1099.0,Black,dupatta bazaar,184.47941042394774,4.101225865898192,242
86,11631714.0,Dupatta Bazaar Red & Gold-Coloured Woven Design Banarasi Silk Dupatta,1499.0,Red,dupatta bazaar,7.0,4.714285714,242
87,15991994.0,Dupatta Bazaar Navy Blue & Yellow Ethnic Motifs Embroidered Dupatta with Phulkari,999.0,Navy Blue,dupatta bazaar,184.47941042394774,4.101225865898192,242
88,9452599.0,Dupatta Bazaar Beige Embroidered Dupatta,899.0,Beige,dupatta bazaar,40.0,4.4,242
89,7241433.0,Dupatta Bazaar White & Gold-Coloured Embroidered Dupatta,899.0,White,dupatta bazaar,67.0,4.358208955,242
90,7241415.0,Dupatta Bazaar Maroon & Gold-Coloured Embroidered Dupatta,899.0,Maroon,dupatta bazaar,105.0,4.20952381,242
91,7241410.0,Dupatta Bazaar Blue & Gold-Coloured Embroidered Dupatta,899.0,Blue,dupatta bazaar,18.0,3.888888889,242
92,1791172.0,Dupatta Bazaar White Phulkari Hand-Embroidered Dupatta,899.0,White,dupatta bazaar,23.0,3.695652174,242
93,17662818.0,Dupatta Bazaar Women Fuchsia Bandhani Print Kota Doria Dupatta,1099.0,Fuchsia,dupatta bazaar,184.47941042394774,4.101225865898192,242
94,15799304.0,Dupatta Bazaar Peach-Coloured & Yellow Digital Printed Dupatta,1099.0,Peach,dupatta bazaar,184.47941042394774,4.101225865898192,242
95,15799298.0,Dupatta Bazaar Black & Green Ethnic Motifs Printed Dupatta,1099.0,Black,dupatta bazaar,184.47941042394774,4.101225865898192,242
96,18207268.0,Dupatta Bazaar Purple Checkered  Woven Design Organza Dupatta,799.0,Purple,dupatta bazaar,184.47941042394774,4.101225865898192,242
97,18207328.0,Dupatta Bazaar Gold-Toned & Silver-Toned Woven Design Organza Dupatta,799.0,Gold,dupatta bazaar,3.0,4.333333333,242
98,18207322.0,Dupatta Bazaar Green & Gold-Toned Woven Design Organza Dupatta,799.0,Green,dupatta bazaar,184.47941042394774,4.101225865898192,242
99,10435910.0,Dupatta Bazaar Beige & Gold-Toned Solid Dupatta,599.0,Beige,dupatta bazaar,25.0,3.88,242
100,17662886.0,Dupatta Bazaar Fuchsia Pink Poly Chiffon Dupatta,599.0,Fuchsia,dupatta bazaar,184.47941042394774,4.101225865898192,242
101,11514822.0,Dupatta Bazaar Blue & Green Printed Dupatta,899.0,Blue,dupatta bazaar,5.0,5.0,242
102,19171288.0,Dupatta Bazaar Beige & Grey Ethnic Motifs Printed Art Silk Dupatta,899.0,Beige,dupatta bazaar,184.47941042394774,4.101225865898192,242
103,14447488.0,Dupatta Bazaar Brown & Black Woven Design Dupatta,899.0,Brown,dupatta bazaar,184.47941042394774,4.101225865898192,242
104,1411010.0,Dupatta Bazaar Beige Striped Chanderi Cotton Silk Dupatta,449.0,Beige,dupatta bazaar,6.0,2.833333333,242
105,15514560.0,Dupatta Bazaar Beige & Pink Embroidered Organza Dupatta with Zardozi,2999.0,Beige,dupatta bazaar,184.47941042394774,4.101225865898192,242
106,15514544.0,Dupatta Bazaar Fuchsia & Gold-Toned Printed Bandhani Dupatta with Gotta Patti,1499.0,Fuchsia,dupatta bazaar,5.0,3.8,242
107,18652592.0,Dupatta Bazaar Maroon & Green Embroidered Dupatta with Thread Work,6999.0,Maroon,dupatta bazaar,184.47941042394774,4.101225865898192,242
108,1411015.0,Dupatta Bazaar Red Block Print Cotton Silk Dupatta,449.0,Red,dupatta bazaar,27.0,3.703703704,242
109,15514614.0,Dupatta Bazaar Red & Gold-Toned Printed Dupatta with Gotta Patti,1499.0,Red,dupatta bazaar,184.47941042394774,4.101225865898192,242
110,18207372.0,Dupatta Bazaar Black & Gold-Toned Ethnic Motifs Embroidered Dupatta with Chikankari,1999.0,Black,dupatta bazaar,184.47941042394774,4.101225865898192,242
111,7241416.0,Dupatta Bazaar Yellow Woven Design Dupatta,899.0,Yellow,dupatta bazaar,184.47941042394774,4.101225865898192,242
112,6581971.0,Dupatta Bazaar Blue & Gold-Toned Woven Design Dupatta,1499.0,Blue,dupatta bazaar,14.0,4.142857143,242
113,13041764.0,Dupatta Bazaar Women Red & Off-White Striped Dupatta,1399.0,Red,dupatta bazaar,5.0,4.2,242
114,10711482.0,Dupatta Bazaar Women Sea Green & Gold-Coloured Zardozi Embroidered Dupatta,1699.0,Sea Green,dupatta bazaar,184.47941042394774,4.101225865898192,242
115,14160400.0,Dupatta Bazaar White & Black Embroidered Dupatta,999.0,White,dupatta bazaar,11.0,4.454545455,242
116,18652574.0,Dupatta Bazaar Black & Gold-Toned Ethnic Motifs Embroidered Dupatta with Zardozi,4599.0,Black,dupatta bazaar,184.47941042394774,4.101225865898192,242
117,18273188.0,Dupatta Bazaar Burgundy & Silver-Toned Ethnic Motifs Embroidered Dupatta with Mirror Work,1999.0,Burgundy,dupatta bazaar,184.47941042394774,4.101225865898192,242
118,9260663.0,Dupatta Bazaar Blue Embroidered Dupatta,1299.0,Blue,dupatta bazaar,184.47941042394774,4.101225865898192,242
119,13552260.0,Dupatta Bazaar Red & Yellow Woven Design Dupatta,1999.0,Red,dupatta bazaar,184.47941042394774,4.101225865898192,242
120,17545290.0,Dupatta Bazaar Red & Blue Printed Dupatta,899.0,Red,dupatta bazaar,184.47941042394774,4.101225865898192,242
121,2452454.0,Dupatta Bazaar Beige & Red Embroidered Dupatta,1399.0,Beige,dupatta bazaar,184.47941042394774,4.101225865898192,242
122,15799338.0,Dupatta Bazaar Maroon & Gold-Toned Dupatta,799.0,Maroon,dupatta bazaar,7.0,4.857142857,242
123,15991912.0,Dupatta Bazaar Women White Embroidered Chiffon Dupatta,1499.0,White,dupatta bazaar,184.47941042394774,4.101225865898192,242
124,11497226.0,Dupatta Bazaar Red Solid Dupatta,999.0,Red,dupatta bazaar,36.0,4.0,242
125,1087795.0,Dupatta Bazaar Beige Dupatta,699.0,Beige,dupatta bazaar,7.0,3.428571429,242
126,18976806.0,Dupatta Bazaar Green & Black Embroidered Dupatta with Thread Work,2399.0,Green,dupatta bazaar,184.47941042394774,4.101225865898192,242
127,17662884.0,Dupatta Bazaar Gold-Toned Ethnic Motifs Embroidered Dupatta with Zardozi,2499.0,Gold,dupatta bazaar,184.47941042394774,4.101225865898192,242
128,12967738.0,Dupatta Bazaar Beige Embroidered Dupatta,899.0,Beige,dupatta bazaar,15.0,4.266666667,242
129,1087802.0,Dupatta Bazaar Multicoloured Printed Art Silk Dupatta,699.0,Multi,dupatta bazaar,14.0,3.214285714,242
130,11514856.0,Dupatta Bazaar Women Off-White & Green Sequinned Dupatta,1499.0,Off White,dupatta bazaar,8.0,4.25,242
131,6581979.0,Dupatta Bazaar Red & Gold-Toned Woven Design Dupatta,1499.0,Red,dupatta bazaar,6.0,4.666666667,242
132,15799376.0,Dupatta Bazaar Rust & Gold-Coloured Ethnic Motifs Woven Design Banarasi Dupatta with Zari,1499.0,Rust,dupatta bazaar,184.47941042394774,4.101225865898192,242
133,15799262.0,Dupatta Bazaar Orange & White Woven Design Pure Cotton Ikat Dupatta,899.0,Orange,dupatta bazaar,184.47941042394774,4.101225865898192,242
134,10831868.0,Dupatta Bazaar Pink Embroidered Dupatta,1499.0,Pink,dupatta bazaar,184.47941042394774,4.101225865898192,242
135,18976824.0,Dupatta Bazaar Red & White Dyed Organza Dupatta with Gotta Patti,1999.0,Red,dupatta bazaar,184.47941042394774,4.101225865898192,242
136,11514850.0,Dupatta Bazaar Women Maroon & Gold-Toned Bandhini Gharchola Dupatta,999.0,Maroon,dupatta bazaar,7.0,2.285714286,242
137,6581990.0,Dupatta Bazaar Rust & Red Embroidered Dupatta,999.0,Rust,dupatta bazaar,1.0,4.0,242
138,10711478.0,Dupatta Bazaar Women Red & Black Embroidered Dupatta,1099.0,Red,dupatta bazaar,184.47941042394774,4.101225865898192,242
139,15043248.0,Dupatta Bazaar Yellow & White Ethnic Motifs Embroidered Dupatta with Chikankari,2499.0,Yellow,dupatta bazaar,4.0,4.75,242
140,18273228.0,Dupatta Bazaar Red & White Printed Bandhani Dupatta,999.0,Red,dupatta bazaar,5.0,4.4,242
141,11065080.0,Dupatta Bazaar Orange & Blue Dyed Dupatta,999.0,Orange,dupatta bazaar,184.47941042394774,4.101225865898192,242
142,11414716.0,Dupatta Bazaar Pink & Gold-Coloured Embroidered Dupatta,1299.0,Pink,dupatta bazaar,5.0,4.6,242
143,996701.0,Dupatta Bazaar Yellow Self-Checked Silk Dupatta,599.0,Yellow,dupatta bazaar,13.0,4.230769231,242
144,12889044.0,Dupatta Bazaar Beige Embroidered Dupatta,999.0,Beige,dupatta bazaar,184.47941042394774,4.101225865898192,242
145,4444074.0,Dupatta Bazaar Red & Orange Woven Design Dupatta,1699.0,Red,dupatta bazaar,184.47941042394774,4.101225865898192,242
146,11514810.0,Dupatta Bazaar Women Red Embroidered Dupatta,799.0,Red,dupatta bazaar,18.0,4.611111111,242
147,12889082.0,Dupatta Bazaar Black & White Printed Dupatta,799.0,Black,dupatta bazaar,184.47941042394774,4.101225865898192,242
148,6177430.0,Dupatta Bazaar Red & Gold-Toned Embroidered Dupatta,1899.0,Red,dupatta bazaar,184.47941042394774,4.101225865898192,242
149,10358159.0,Dupatta Bazaar White Solid Dupatta,599.0,White,dupatta bazaar,21.0,4.428571429,242
150,18976784.0,Dupatta Bazaar Beige & Black Printed Pure Cotton Kalamkari Dupatta,2199.0,Beige,dupatta bazaar,184.47941042394774,4.101225865898192,242
151,18273224.0,Dupatta Bazaar Pink & Cream-Coloured Printed Pure Cotton Block Print Dupatta,2199.0,Pink,dupatta bazaar,184.47941042394774,4.101225865898192,242
152,18273208.0,Dupatta Bazaar Cream-Coloured & Yellow Printed Pure Cotton Dupatta,2199.0,Cream,dupatta bazaar,184.47941042394774,4.101225865898192,242
153,8663125.0,Dupatta Bazaar Off-White & Red Printed Dupatta,1099.0,Off White,dupatta bazaar,3.0,4.333333333,242
154,15799314.0,Dupatta Bazaar Navy Blue & Pink Digital Polka Dots Printed Dupatta,1099.0,Navy Blue,dupatta bazaar,184.47941042394774,4.101225865898192,242
155,7689347.0,Dupatta Bazaar Women Cream-Coloured & Pink Embroidered Dupatta,1299.0,Cream,dupatta bazaar,184.47941042394774,4.101225865898192,242
156,2452468.0,Dupatta Bazaar Multicoloured Printed Dupatta,999.0,Multi,dupatta bazaar,184.47941042394774,4.101225865898192,242
157,2452447.0,Dupatta Bazaar Multicoloured Printed Dupatta,999.0,Multi,dupatta bazaar,184.47941042394774,4.101225865898192,242
158,12967756.0,Dupatta Bazaar Peach-Coloured Embroidered Dupatta,899.0,Peach,dupatta bazaar,17.0,4.470588235,242
159,15043172.0,Dupatta Bazaar Red & White Ethnic Motifs Embroidered Dupatta with Chikankari,1499.0,Red,dupatta bazaar,184.47941042394774,4.101225865898192,242
160,13616810.0,Dupatta Bazaar Red & Orange Woven Design Dupatta,899.0,Red,dupatta bazaar,184.47941042394774,4.101225865898192,242
161,14447520.0,Dupatta Bazaar Red & Silver-Toned Linen Dupatta,799.0,Red,dupatta bazaar,184.47941042394774,4.101225865898192,242
162,12047840.0,Dupatta Bazaar Sea Green & Gold-Toned Embellished Dupatta,799.0,Sea Green,dupatta bazaar,184.47941042394774,4.101225865898192,242
163,12967782.0,Dupatta Bazaar Purple & Gold-Toned Gotta Patti Embroidered Dupatta,1399.0,Purple,dupatta bazaar,184.47941042394774,4.101225865898192,242
164,14447502.0,Dupatta Bazaar Sea Green & Gold-Toned Embroidered Organza Dupatta,1099.0,Sea Green,dupatta bazaar,184.47941042394774,4.101225865898192,242
165,18652578.0,Dupatta Bazaar Black & Gold-Toned Ethnic Motifs Printed Khari Print Dupatta,1299.0,Black,dupatta bazaar,184.47941042394774,4.101225865898192,242
166,12889018.0,Dupatta Bazaar Black & Gold-Coloured Gotta Patti Embroidered Dupatta,999.0,Black,dupatta bazaar,184.47941042394774,4.101225865898192,242
167,7241429.0,Dupatta Bazaar Blue Embroidered Dupatta,949.0,Blue,dupatta bazaar,3.0,3.0,242
168,18068074.0,Dupatta Bazaar Olive Green Embroidered Dupatta with Gotta Patti,1099.0,Olive,dupatta bazaar,184.47941042394774,4.101225865898192,242
169,17662826.0,Dupatta Bazaar Beige & Green Ethnic Motifs Embroidered Dupatta with Mirror Work,1099.0,Beige,dupatta bazaar,184.47941042394774,4.101225865898192,242
170,12967838.0,Dupatta Bazaar Charcoal Grey Printed Dupatta,1099.0,Charcoal,dupatta bazaar,184.47941042394774,4.101225865898192,242
171,5829334.0,Roadster Women Mustard Yellow Solid Hooded Sweatshirt,1199.0,Mustard,roadster,5462.0,4.313255218,750
172,14955068.0,Roadster Women Elegant Mauve Solid Leisure Set Co-Ords,2599.0,Mauve,roadster,752.0,4.21143617,750
173,11489658.0,Roadster Women Blue Washed Regular Fit Denim Shorts,999.0,Blue,roadster,472.0,4.283898305,750
174,11697268.0,Roadster Women White Solid Round Neck Boxy Cropped Top,499.0,White,roadster,3106.0,4.300708307,750
175,12178124.0,Roadster Women Blue Washed Denim Jacket,1999.0,Blue,roadster,1211.0,4.45251858,750
176,5829327.0,Roadster Women Coral Pink Solid Hooded Sweatshirt,1199.0,Coral,roadster,13938.0,4.226287846,750
177,8593785.0,Roadster Burgundy Top With Front Tie-Up Detail,599.0,Maroon,roadster,5097.0,3.645085344,750
178,11987092.0,Roadster Women Navy Blue & Green Checked Open Front Shrug,1299.0,Navy Blue,roadster,191.0,4.314136126,750
179,13757350.0,Roadster Women Charcoal Grey Loose Fit High-Rise Denim Shorts,1299.0,Charcoal,roadster,240.0,4.254166667,750
180,15202818.0,Roadster Women Green Ribbed Knit Co-Ords Set,2199.0,Green,roadster,116.0,4.146551724,750
181,2322605.0,Roadster Time Travlr Women Blue Boyfriend Fit Mid-Rise Low Distress Jeans,2299.0,Blue,roadster,1103.0,3.936536718,750
182,12279352.0,Roadster Women Blue Washed Denim Trucker Jacket,1599.0,Blue,roadster,1112.0,4.450539568,750
183,11991214.0,Roadster Women Mustard Yellow Solid Hooded Sweatshirt,1199.0,Mustard,roadster,273.0,4.245421245,750
184,17640612.0,Roadster Women Blue Slim Tapered Fit Low Distress Light Fade Stretchable Jeans,3299.0,Blue,roadster,184.47941042394774,4.101225865898192,750
185,12178108.0,Roadster Women Blue Washed Denim Jacket,2299.0,Blue,roadster,602.0,4.509966777,750
186,9477715.0,The Roadster Lifestyle Co Women Black Solid Sweatshirt,1299.0,Black,roadster,789.0,4.248415716,750
187,11688420.0,Roadster Women Blue Washed Regular Fit Denim Shorts,1399.0,Blue,roadster,222.0,4.40990991,750
188,2319517.0,Roadster Women Blue Skinny Fit Mid-Rise Clean Look Stretchable Cropped Jeans,1699.0,Blue,roadster,2706.0,4.144863267,750
189,11991426.0,Roadster Women Mustard Brown Fleece Solid Hooded Sweatshirt,1299.0,Mustard,roadster,886.0,4.300225734,750
190,11489530.0,Roadster Women Blue Washed Regular Fit Denim Shorts,1499.0,Blue,roadster,337.0,4.53115727,750
191,15202916.0,Roadster Women Mauve Solid High Neck Ribbed Top,1099.0,Mauve,roadster,522.0,4.392720307,750
192,16835110.0,Roadster Women Blue Wide Leg High-Rise Light Fade Stretchable Jeans,2999.0,Blue,roadster,5.0,4.6,750
193,16835204.0,Roadster Women Grey Slim Flared High-Rise Heavy Fade Stretchable Jeans,2999.0,Grey,roadster,184.47941042394774,4.101225865898192,750
194,14332328.0,Roadster Women Lavender Printed Drop Shoulder Boxy Sweatshirt,1499.0,Lavender,roadster,247.0,4.429149798,750
